date,amount,category,description,is_expense,amount_abs
1837-01-01,-557.0,travel,Gift cash,True,557.0
1837-01-01,64702.0,boonus,Paid electricity bill,False,64702.0
1837-01-01,2530.0,utilitise,Course fee,False,2530.0
1837-01-01,72187.0,income,Netflix subscription,False,72187.0
1837-01-01,75.0,savings,Doctor visit,False,75.0
1837-01-01,169.0,food,Uber to office,False,169.0
1837-01-01,1881.0,health,nan,False,1881.0
1837-01-01,101.0,entertainment,Netflix subscription,False,101.0
1837-01-01,86215.0,income,Monthly rent,False,86215.0
1837-01-01,1012.0,food,Paid electricity bill,False,1012.0
1837-01-01,115.0,food,Grocery shopping,False,115.0
1837-01-01,964.0,housing,Course fee ,False,964.0
1837-01-01,480.0,food,Dinner at resto ,False,480.0
1837-01-01,749.0,entertainment,xAQt9xITLKbZy,False,749.0
1837-01-01,495.0,food,Doctor visit cash,False,495.0
1837-01-01,1616.0,housing,Gift cash,False,1616.0
1837-01-01,108.0,travel,Grocery shopping,False,108.0
1837-01-01,38003.0,income,Grocery shopping,False,38003.0
1837-01-01,758.0,travel,Netflix subscription,False,758.0
1837-01-01,327.0,food,Paid electricity bill cash,False,327.0
1837-01-01,3010.0,travel,nan,False,3010.0
1837-01-01,508.0,food,nan,False,508.0
1837-01-01,69765.0,other income,Salary,False,69765.0
1837-01-01,111.0,enteertainment,Grocery shopping late,False,111.0
1837-01-01,240.0,food,Paid electricity bill,False,240.0
1837-01-01,349.0,housing,Paid electricity bill,False,349.0
1837-01-01,51.0,food,Gift via app,False,51.0
1837-01-01,1858.0,housing,Salary,False,1858.0
1837-01-01,251.0,travel,cX9CYzLKqjaHTG5PN,False,251.0
1837-01-01,359.0,food,Dinner at resto,False,359.0
1837-01-01,733.0,housing,Salary cash,False,733.0
1837-01-01,59607.0,income,Monthly rent,False,59607.0
1837-01-01,92.0,food,nan,False,92.0
1837-01-01,1435.0,travel,Grocery shopping,False,1435.0
1837-01-01,4135.0,travel,Netflix subscription late,False,4135.0
1837-01-01,228.0,food,Netflix subscription,False,228.0
1837-01-01,1857.0,housing,nan,False,1857.0
1837-01-01,8.0,food,Doctor visit,False,8.0
1837-01-01,2506.0,others,Dinner at resto,False,2506.0
1837-01-01,64.0,food,Course fee,False,64.0
1837-01-01,565.0,housing,Doctor visit,False,565.0
1837-01-01,529.0,food,Gift,False,529.0
1837-01-01,419.0,entertainment,nan,False,419.0
1837-01-01,47.0,others,Netflix subscription,False,47.0
1837-01-01,1029.0,food,Grocery shopping,False,1029.0
1837-01-01,244.0,food,Uber to office,False,244.0
1837-01-01,11083.0,housing,nan,False,11083.0
1837-01-01,536.0,food,Grocery shopping,False,536.0
1837-01-01,72.0,food,Uber to office cash,False,72.0
1837-01-01,558.0,food,Paid electricity bill ,False,558.0
1837-01-01,81.0,utilities,Course fee,False,81.0
1837-01-01,431.0,utilities,Doctor visit,False,431.0
1837-01-01,288.0,utilities,Doctor visit ,False,288.0
1837-01-01,429.0,food,Netflix subscription,False,429.0
1837-01-01,13968.0,food,Paid electricity bill,False,13968.0
1837-01-01,682.0,rennt,Uber to office,False,682.0
1837-01-01,64.0,food,Netflix subscription,False,64.0
1837-01-01,159.0,housing,Netflix subscription,False,159.0
1837-01-01,412.0,housing,Dinner at resto,False,412.0
1837-01-01,85.0,food,Paid electricity bill,False,85.0
1837-01-01,491.0,education,Netflix subscription,False,491.0
1837-01-01,80.0,housing,Grocery shopping,False,80.0
1837-01-01,70368.0,other income,Salary,False,70368.0
1837-01-01,656.0,entertainment,Doctor visit late,False,656.0
1837-01-01,327.0,food,Doctor visit,False,327.0
1837-01-01,666.0,food,Salary,False,666.0
1837-01-01,65738.0,income,Grocery shopping via app,False,65738.0
1837-01-01,100.0,food,UOk2X6gzVE,False,100.0
1837-01-01,103.0,entertainment,2xCLXfmr4EOCPT3ga2U3,False,103.0
1837-01-01,999999.0,food,Grocery shopping,False,999999.0
1727-01-01,635.0,housing,KUw7lyvsgB,False,635.0
1727-01-01,727.0,others,Paid electricity bill late,False,727.0
1727-01-01,106.0,food,nan,False,106.0
1727-01-01,4402.0,entertainment,ulPaS86eOcjqk,False,4402.0
1727-01-01,386.0,savings,Dinner at resto,False,386.0
1727-01-01,115.0,food,Dinner at resto,False,115.0
1727-01-01,458.0,travel,Grocery shopping,False,458.0
1727-01-01,1324.0,travel,Course fee,False,1324.0
1722-01-01,303.0,housing,Monthly rent,False,303.0
1722-01-01,622.0,food,Course fee,False,622.0
1722-01-01,342.0,others,Gift,False,342.0
1722-01-01,42219.0,income,Paid electricity bill,False,42219.0
1722-01-01,7141.0,utilities,Monthly rent,False,7141.0
2130-01-01,2976.0,utilities,Doctor visit,False,2976.0
2130-01-01,289.0,travel,Grocery shopping cash,False,289.0
2130-01-01,74754.0,income,Dinner at resto,False,74754.0
2130-01-01,3182.0,education,Netflix subscription ,False,3182.0
2130-01-01,1079.0,entertainment,nan,False,1079.0
2130-01-01,145.0,food,Netflix subscription,False,145.0
2130-01-01,2980.0,utilities,Course fee,False,2980.0
2130-01-01,1750.0,foood,Uber to office,False,1750.0
2130-01-01,78.0,education,Gift,False,78.0
2130-01-01,869.0,entertainment,Netflix subscription,False,869.0
2130-01-01,57.0,entertainment,Grocery shopping,False,57.0
2130-01-01,992.0,housing,Grocery shopping cash,False,992.0
2130-01-01,495.0,housing,Uber to office cash,False,495.0
2130-01-01,56393.0,income,Dinner at resto,False,56393.0
2130-01-01,630.0,utilitiess,Monthly rent,False,630.0
2130-01-01,86.0,food,Grocery shopping cash,False,86.0
2130-01-01,823.0,travel,Monthly rent,False,823.0
2130-01-01,1546.0,housing,Course fee,False,1546.0
2130-01-01,66.0,travel,Gift,False,66.0
2130-01-01,156.0,utillities,Doctor visit ,False,156.0
2130-01-01,16.0,food,nan,False,16.0
2130-01-01,504.0,food,nan,False,504.0
2130-01-01,1188.0,food,Salary,False,1188.0
2130-01-01,153.0,food,Doctor visit,False,153.0
2130-01-01,360.0,housing,Uber to office,False,360.0
2130-01-01,68769.0,other income,Uber to office,False,68769.0
2130-01-01,53548.0,other income,Gift,False,53548.0
2130-01-01,379.0,foood,Gift,False,379.0
2130-01-01,34521.0,traevl,Paid electricity bill late,False,34521.0
2130-01-01,138.0,food,Grocery shopping,False,138.0
2130-01-01,509.0,food,Gift via app,False,509.0
2130-01-01,461.0,ffood,Salary,False,461.0
2130-01-01,64161.0,bonus,nan,False,64161.0
2130-01-01,1560.0,entertainment,Grocery shopping,False,1560.0
2130-01-01,175.0,others,nan,False,175.0
2130-01-01,39155.0,other income,Grocery shopping,False,39155.0
2130-01-01,55.0,health,Doctor visit cash,False,55.0
2130-01-01,176.0,food,ntFCl73ja6TJ67hknF,False,176.0
2130-01-01,809.0,utilities,Dinner at resto,False,809.0
2130-01-01,640.0,housing,Monthly rent,False,640.0
2130-01-01,76.0,food,Salary via app,False,76.0
2130-01-01,8971.0,food,Salary,False,8971.0
2130-01-01,216.0,housing,Uber to office,False,216.0
2130-01-01,362.0,housing,ZvqWgcoQldGCNGFPLd,False,362.0
2130-01-01,59967.0,other income,Paid electricity bill via app,False,59967.0
2130-01-01,668.0,housing,nan,False,668.0
2130-01-01,1490.0,housing,Netflix subscription cash,False,1490.0
2130-01-01,84021.0,income,Doctor visit,False,84021.0
2130-01-01,855.0,housing,6kXMo8EP,False,855.0
2020-01-01,1452.0,food,Monthly rent,False,1452.0
2020-01-01,71892.0,other income,Course fee,False,71892.0
2020-01-01,1415.0,food,Dinner at resto,False,1415.0
2020-01-01,400.0,housing,Salary,False,400.0
2020-01-01,1377.0,housing,Paid electricity bill,False,1377.0
2020-01-01,381.0,food,Gift ,False,381.0
2020-01-01,4406.0,others,Paid electricity bill,False,4406.0
2020-01-01,2660.0,utilities,Salary,False,2660.0
2020-01-01,69714.0,other iincome,Grocery shopping cash,False,69714.0
2020-01-01,1665.0,utilities,Gift late,False,1665.0
2020-01-01,801.0,entertainment,Paid electricity bill,False,801.0
2020-01-01,231.0,reent,Course fee,False,231.0
2020-01-01,48597.0,salarry,Monthly rent,False,48597.0
2020-01-01,142.0,food,Gift,False,142.0
2020-01-01,729.0,food,Monthly rent late,False,729.0
2020-01-01,1129.0,ood,Uber to office,False,1129.0
2020-01-01,228.0,housing,Gift,False,228.0
2020-01-01,111.0,housing,Course fee,False,111.0
2020-01-01,1457.0,travl,nan,False,1457.0
2020-01-01,1700.0,foood,nan,False,1700.0
2020-01-01,88.0,housing,Gift,False,88.0
2020-01-01,64713.0,income,Monthly rent,False,64713.0
2020-01-01,291.0,housing,Netflix subscription,False,291.0
2020-01-01,7012.0,food,Netflix subscription,False,7012.0
2020-01-01,337.0,housing,Monthly rent via app,False,337.0
1747-01-01,386.0,food,Course fee,False,386.0
1747-01-01,130.0,savings,Uber to office,False,130.0
1747-01-01,91.0,utilities,Netflix subscription,False,91.0
1747-01-01,704.0,food,Netflix subscription,False,704.0
1747-01-01,735.0,food,ViDo4W2iHIRpNhk,False,735.0
1747-01-01,2458.0,housing,Grocery shopping,False,2458.0
1747-01-01,1165.0,housing,Paid electricity bill,False,1165.0
1747-01-01,1179.0,savings,nan,False,1179.0
1747-01-01,911.0,others,Salary cash,False,911.0
1747-01-01,757.0,food,Netflix subscription via app,False,757.0
1747-01-01,67.0,food,Gift,False,67.0
1747-01-01,332.0,housing,Course fee,False,332.0
1747-01-01,228.0,travel,Gift,False,228.0
1747-01-01,50845.0,nan,Paid electricity bill late,False,50845.0
1747-01-01,37.0,food,Doctor visit,False,37.0
1747-01-01,51189.0,other income,nan,False,51189.0
1747-01-01,1124.0,food,Salary via app,False,1124.0
1747-01-01,494.0,others,Salary,False,494.0
1747-01-01,1174.0,food,Paid electricity bill,False,1174.0
1747-01-01,60995.0,other income,nan,False,60995.0
1747-01-01,40451.0,alary,nan,False,40451.0
1963-01-01,540.0,housing,Monthly rent cash,False,540.0
1963-01-01,581.0,travel,Salary,False,581.0
1963-01-01,66222.0,other income,Doctor visit via app,False,66222.0
1963-01-01,1013.0,food,Gift late,False,1013.0
1963-01-01,362.0,food,Grocery shopping,False,362.0
1963-01-01,306.0,utilities,Netflix subscription,False,306.0
1963-01-01,632.0,utilities,Doctor visit,False,632.0
1963-01-01,60374.0,income,Uber to office late,False,60374.0
1963-01-01,113.0,travel,Salary ,False,113.0
1963-01-01,1567.0,utilities,Monthly rent,False,1567.0
1963-01-01,548.0,education,Course fee,False,548.0
1963-01-01,697.0,housing,Netflix subscription,False,697.0
1963-01-01,71419.0,income,Monthly rent,False,71419.0
1963-01-01,2037.0,education,Salary,False,2037.0
1963-01-01,1138.0,entertainment,Gift,False,1138.0
1963-01-01,68377.0,income,Gift,False,68377.0
1963-01-01,338.0,housing,Uber to office,False,338.0
1963-01-01,896.0,housing,Grocery shopping,False,896.0
1963-01-01,758.0,housing,nan,False,758.0
1963-01-01,106.0,others,Dinner at resto,False,106.0
1963-01-01,2648.0,travel,wiWqLlET,False,2648.0
1963-01-01,2072.0,utliities,Grocery shopping ,False,2072.0
1963-01-01,4655.0,food,Course fee ,False,4655.0
2027-01-01,47885.0,income,Monthly rent,False,47885.0
2027-01-01,3935.0,food,nan,False,3935.0
2027-01-01,96.0,utilities,Paid electricity bill late,False,96.0
2027-01-01,81672.0,bonus,Uber to office,False,81672.0
2013-01-01,87.0,others,Doctor visit,False,87.0
2013-01-01,103.0,travel,Grocery shopping ,False,103.0
2013-01-01,154.0,food,nan,False,154.0
2013-01-01,64.0,food,Gift late,False,64.0
2013-01-01,65567.0,other income,acVPDwaud,False,65567.0
2013-01-01,148.0,housing,Monthly rent,False,148.0
2013-01-01,82.0,housing,Uber to office,False,82.0
2013-01-01,51069.0,other income,nan,False,51069.0
2013-01-01,171.0,food,Dinner at resto,False,171.0
2013-01-01,190.0,food,Salary late,False,190.0
2013-01-01,517.0,housing,nan,False,517.0
2013-01-01,126.0,housing,Course fee,False,126.0
2013-01-01,72315.0,other income,Doctor visit,False,72315.0
2013-01-01,61233.0,income,Dinner at resto,False,61233.0
2013-01-01,844.0,education,Grocery shopping via app,False,844.0
2013-01-01,870.0,food,Course fee,False,870.0
2013-01-01,415.0,food,Course fee,False,415.0
2013-01-01,216.0,foodd,Paid electricity bill late,False,216.0
2013-01-01,556.0,utilities,Dinner at resto,False,556.0
2013-01-01,299.0,ret,nan,False,299.0
2013-01-01,960.0,housing,Salary ,False,960.0
2013-01-01,6218.0,food,Grocery shopping,False,6218.0
2013-01-01,74.0,food,Paid electricity bill,False,74.0
2013-01-01,36.0,housing,Paid electricity bill late,False,36.0
2013-01-01,858.0,travel,Dinner at resto,False,858.0
2013-01-01,235.0,utilities,Doctor visit,False,235.0
2013-01-01,82.0,others,Course fee late,False,82.0
2013-01-01,399.0,food,Grocery shopping,False,399.0
2013-01-01,2916.0,rnet,nan,False,2916.0
2013-01-01,543.0,foodd,Uber to office,False,543.0
2013-01-01,165.0,food,Grocery shopping,False,165.0
2013-01-01,387.0,food,Uber to office,False,387.0
2013-01-01,156.0,travel,Netflix subscription,False,156.0
2013-01-01,2049.0,travel,Gift,False,2049.0
2212-01-01,119.0,housing,Paid electricity bill via app,False,119.0
2168-01-01,672.0,food,Netflix subscription,False,672.0
2168-01-01,65303.0,income,Course fee via app,False,65303.0
2168-01-01,48436.0,other income,nan,False,48436.0
2168-01-01,596.0,housing,Uber to office,False,596.0
2168-01-01,75799.0,bonus,Monthly rent,False,75799.0
2168-01-01,135.0,food,Grocery shopping ,False,135.0
2168-01-01,149.0,housing,nan,False,149.0
2168-01-01,152.0,entertainment,Dinner at resto,False,152.0
2168-01-01,243.0,education,Grocery shopping,False,243.0
2168-01-01,20170.0,income,Monthly rent,False,20170.0
2168-01-01,2359.0,housing,nan,False,2359.0
2168-01-01,1677.0,travel,Salary,False,1677.0
2168-01-01,195.0,others,Uber to office,False,195.0
2168-01-01,442.0,travel,Uber to office,False,442.0
2168-01-01,82.0,food,Course fee,False,82.0
2168-01-01,3472.0,housing,Doctor visit via app,False,3472.0
2168-01-01,4595.0,housing,Gift,False,4595.0
2168-01-01,1511.0,retn,Salary,False,1511.0
2168-01-01,3030.0,housing,Salary,False,3030.0
2168-01-01,414.0,food,Salary,False,414.0
2168-01-01,68045.0,income,Netflix subscription,False,68045.0
2168-01-01,126.0,ernt,Paid electricity bill ,False,126.0
2168-01-01,327.0,housing,Doctor visit,False,327.0
2168-01-01,2582.0,entertainment,Doctor visit,False,2582.0
2168-01-01,91657.0,saary,Course fee,False,91657.0
2168-01-01,-552.0,food,Salary,True,552.0
2168-01-01,254.0,entertainment,Salary,False,254.0
2168-01-01,756.0,food,nan,False,756.0
2168-01-01,523.0,entertainment,Netflix subscription,False,523.0
2168-01-01,457.0,housing,Doctor visit,False,457.0
2168-01-01,211.0,entertainment,Doctor visit ,False,211.0
1960-01-01,2122.0,travel,nan,False,2122.0
1960-01-01,135.0,food,Salary,False,135.0
1960-01-01,9452.0,rnet,wa6i54kD81R5,False,9452.0
1710-01-01,234.0,housing,Grocery shopping,False,234.0
1710-01-01,58486.0,bonus,JR7fRLJ84H3RARigNP,False,58486.0
1710-01-01,127.0,housing,Course fee,False,127.0
1710-01-01,80.0,entertainment,Salary late,False,80.0
1710-01-01,229.0,housing,nan,False,229.0
1710-01-01,441.0,travel,Course fee,False,441.0
1710-01-01,8.0,utilities,Paid electricity bill,False,8.0
1710-01-01,712.0,housing,Doctor visit ,False,712.0
1710-01-01,66769.0,income,Monthly rent cash,False,66769.0
1710-01-01,4220.0,travel,Gift,False,4220.0
1710-01-01,146.0,housing,Gift ,False,146.0
1710-01-01,2927.0,housing,Grocery shopping via app,False,2927.0
1710-01-01,398.0,food,Course fee,False,398.0
1710-01-01,999999.0,food,Course fee,False,999999.0
1710-01-01,544.0,education,PCSj905MAjN,False,544.0
1710-01-01,300.0,savings,Grocery shopping,False,300.0
1710-01-01,674.0,travel,Course fee,False,674.0
1710-01-01,61311.0,income,Dinner at resto,False,61311.0
1710-01-01,142.0,utilities,8ikr8nSkt5mRi468t,False,142.0
1710-01-01,206.0,travel,Uber to office,False,206.0
2090-01-01,1917.0,housing,Uber to office,False,1917.0
2090-01-01,1623.0,ood,nan,False,1623.0
2090-01-01,448.0,entertainment,Monthly rent,False,448.0
2090-01-01,77.0,savings,Course fee,False,77.0
2090-01-01,183.0,housing,Paid electricity bill,False,183.0
2090-01-01,309.0,others,nan,False,309.0
2090-01-01,1269.0,utilities,Doctor visit,False,1269.0
2090-01-01,33483.0,income,Monthly rent late,False,33483.0
2090-01-01,1044.0,entertainment,uZDfGlvSVE,False,1044.0
2115-01-01,312.0,housing,Monthly rent,False,312.0
2201-01-01,28.0,health,Salary,False,28.0
2158-01-01,26.0,savings,Dinner at resto,False,26.0
2158-01-01,820.0,food,Course fee,False,820.0
2158-01-01,906.0,utilities,Uber to office,False,906.0
2158-01-01,54447.0,other income,Course fee,False,54447.0
2158-01-01,2015.0,housing,Gift,False,2015.0
2158-01-01,57339.0,income,Uber to office via app,False,57339.0
2158-01-01,343.0,others,Salary ,False,343.0
2158-01-01,1391.0,food,Uber to office,False,1391.0
2158-01-01,656.0,utilities,Course fee,False,656.0
2158-01-01,225.0,food,Paid electricity bill late,False,225.0
2158-01-01,121.0,fodo,nan,False,121.0
2158-01-01,849.0,utilities,Monthly rent cash,False,849.0
2158-01-01,514.0,food,Monthly rent,False,514.0
2158-01-01,200.0,entertainment,Netflix subscription,False,200.0
2158-01-01,180.0,housing,Grocery shopping,False,180.0
2158-01-01,40248.0,other income,Dinner at resto ,False,40248.0
2158-01-01,389.0,housing,Dinner at resto,False,389.0
1808-01-01,39657.0,income,Doctor visit,False,39657.0
1808-01-01,120.0,entertainment,yBcQEffh1Fj0jTa,False,120.0
1808-01-01,2883.0,food,Course fee late,False,2883.0
1808-01-01,839.0,entertainment,Salary,False,839.0
1808-01-01,2057.0,housing,Netflix subscription,False,2057.0
1808-01-01,663.0,food,Grocery shopping,False,663.0
1808-01-01,151.0,food,Dinner at resto,False,151.0
1808-01-01,2028.0,travel,nan,False,2028.0
1808-01-01,2677.0,food,Grocery shopping,False,2677.0
1808-01-01,334.0,travel,Paid electricity bill,False,334.0
1808-01-01,813.0,food,nan,False,813.0
1808-01-01,89.0,housing,Paid electricity bill cash,False,89.0
1808-01-01,205.0,others,Course fee,False,205.0
1808-01-01,429.0,entertainment,nan,False,429.0
1808-01-01,218.0,food,Grocery shopping ,False,218.0
1808-01-01,293.0,housing,Gift,False,293.0
1808-01-01,5850.0,food,Netflix subscription,False,5850.0
1808-01-01,1041.0,housing,Gift,False,1041.0
1808-01-01,73281.0,other income,Grocery shopping,False,73281.0
1808-01-01,174.0,entertainment,Doctor visit,False,174.0
1808-01-01,658.0,travel,Salary,False,658.0
1808-01-01,63.0,housing,Salary,False,63.0
1808-01-01,1165.0,savings,Doctor visit via app,False,1165.0
1808-01-01,52.0,food,Dinner at resto,False,52.0
1808-01-01,69417.0,other income,Uber to office,False,69417.0
1808-01-01,3129.0,housing,Netflix subscription,False,3129.0
1808-01-01,61244.0,income,nan,False,61244.0
1808-01-01,175.0,housing,Netflix subscription,False,175.0
1808-01-01,1307.0,entertainment,Gift,False,1307.0
1808-01-01,1382.0,utilities,Paid electricity bill,False,1382.0
1808-01-01,1499.0,utilities,nan,False,1499.0
1808-01-01,482.0,utilities,Grocery shopping,False,482.0
1808-01-01,104.0,entertainment,Salary,False,104.0
1808-01-01,150.0,travel,nan,False,150.0
1808-01-01,284.0,travel,Doctor visit,False,284.0
1808-01-01,129.0,housing,nan,False,129.0
1808-01-01,78.0,utilities,Uber to office,False,78.0
1808-01-01,1235.0,utilities,Course fee,False,1235.0
1808-01-01,75910.0,bonus,jWHhaQIj5TYF7jL,False,75910.0
1808-01-01,57.0,housing,nan,False,57.0
1808-01-01,40312.0,other income,Course fee,False,40312.0
1808-01-01,271.0,housing,Gift,False,271.0
1808-01-01,28500.0,bonus,Course fee,False,28500.0
1808-01-01,55395.0,other income,Monthly rent,False,55395.0
1808-01-01,244.0,housing,Soj8c39eWZCaJw9wcUm,False,244.0
1808-01-01,5743.0,food,Course fee ,False,5743.0
1808-01-01,175.0,savings,Dinner at resto,False,175.0
1808-01-01,614.0,housing,Salary,False,614.0
1808-01-01,1071.0,others,Monthly rent via app,False,1071.0
1808-01-01,169.0,housing,Dinner at resto via app,False,169.0
1808-01-01,164.0,housing,4UgUeWg7y4HjERwZwWs,False,164.0
1808-01-01,396.0,fod,nan,False,396.0
1808-01-01,60.0,food,Uber to office,False,60.0
1808-01-01,845.0,travel,Gift,False,845.0
1808-01-01,316.0,travel,Dinner at resto,False,316.0
1808-01-01,931.0,food,Doctor visit ,False,931.0
1808-01-01,474.0,others,Salary,False,474.0
1808-01-01,68.0,food,Monthly rent,False,68.0
1808-01-01,121.0,food,nan,False,121.0
1808-01-01,76.0,housing,Gift late,False,76.0
1808-01-01,1665.0,savings,Salary,False,1665.0
1808-01-01,59621.0,bonus,Doctor visit,False,59621.0
1808-01-01,48267.0,other income,Doctor visit ,False,48267.0
1808-01-01,400.0,travel,Uber to office via app,False,400.0
1808-01-01,316.0,entertainment,Salary via app,False,316.0
1808-01-01,76992.0,other income,Uber to office cash,False,76992.0
1808-01-01,767.0,savinggs,Salary,False,767.0
1808-01-01,606.0,food,Dinner at resto,False,606.0
1808-01-01,63665.0,other income,Uber to office,False,63665.0
1703-01-01,222.0,housing,Grocery shopping,False,222.0
1775-01-01,533.0,travel,nan,False,533.0
1775-01-01,762.0,housing,Uber to office,False,762.0
1775-01-01,990.0,housing,nan,False,990.0
1775-01-01,422.0,entertainment,Monthly rent via app,False,422.0
1775-01-01,137.0,entertainment,Gift,False,137.0
1775-01-01,6310.0,foood,Gift,False,6310.0
1775-01-01,321.0,food,nan,False,321.0
1775-01-01,1337.0,food,nZQrnnEy7q0,False,1337.0
1775-01-01,270.0,entertainment,Gift,False,270.0
1988-01-01,51509.0,income,Paid electricity bill,False,51509.0
1988-01-01,1174.0,housing,Grocery shopping via app,False,1174.0
1988-01-01,75601.0,income,Dinner at resto,False,75601.0
1988-01-01,60257.0,income,nan,False,60257.0
1988-01-01,264.0,travel,M005djCjs2Z5lQO5Mqi,False,264.0
1826-01-01,2201.0,housing,Paid electricity bill,False,2201.0
1826-01-01,718.0,education,Netflix subscription,False,718.0
1826-01-01,324.0,ffood,Course fee via app,False,324.0
1826-01-01,857.0,travel,Gift late,False,857.0
1826-01-01,1435.0,housing,Doctor visit via app,False,1435.0
1826-01-01,391.0,food,nan,False,391.0
1826-01-01,58791.0,bonus,nan,False,58791.0
1826-01-01,61403.0,income,Paid electricity bill,False,61403.0
1826-01-01,109.0,utilities,Gift via app,False,109.0
1826-01-01,63438.0,other income,Dinner at resto,False,63438.0
1826-01-01,100.0,utilities,Course fee late,False,100.0
1826-01-01,906.0,housing,Dinner at resto,False,906.0
1826-01-01,72282.0,toher income,Paid electricity bill via app,False,72282.0
1826-01-01,1767.0,food,Dinner at resto,False,1767.0
1826-01-01,170.0,food,Doctor visit,False,170.0
1826-01-01,985.0,travel,Course fee,False,985.0
1826-01-01,150.0,travel,Dinner at resto ,False,150.0
1826-01-01,692.0,heaalth,Course fee,False,692.0
1826-01-01,415.0,food,Dinner at resto via app,False,415.0
1826-01-01,361.0,utiltiies,Paid electricity bill,False,361.0
1826-01-01,210.0,food,Course fee,False,210.0
1826-01-01,94533.0,bonus,nan,False,94533.0
1826-01-01,1529.0,food,Gift,False,1529.0
1826-01-01,500.0,savings,Course fee,False,500.0
1826-01-01,31.0,others,Uber to office cash,False,31.0
1826-01-01,185.0,trvael,nan,False,185.0
1826-01-01,594.0,entertainment,Netflix subscription late,False,594.0
1826-01-01,569.0,food,Netflix subscription,False,569.0
1826-01-01,178.0,education,Paid electricity bill,False,178.0
1826-01-01,825.0,entertainment,Salary,False,825.0
1826-01-01,339.0,nan,Paid electricity bill,False,339.0
1826-01-01,184.0,savings,Salary ,False,184.0
1826-01-01,753.0,housing,Grocery shopping,False,753.0
1826-01-01,184.0,food,Netflix subscription,False,184.0
2180-01-01,276.0,housing,Netflix subscription,False,276.0
2180-01-01,1232.0,entertainment,Uber to office,False,1232.0
1909-01-01,40881.0,income,Monthly rent,False,40881.0
1909-01-01,196.0,housing,Netflix subscription,False,196.0
1909-01-01,91.0,housing,Uber to office,False,91.0
1909-01-01,57541.0,income,Salary,False,57541.0
1909-01-01,2589.0,entertainment,Monthly rent,False,2589.0
1909-01-01,163.0,housing,Dinner at resto,False,163.0
1909-01-01,113.0,savings,Salary via app,False,113.0
1909-01-01,759.0,food,Salary,False,759.0
1768-01-01,398.0,food,Grocery shopping,False,398.0
1768-01-01,1235.0,food,Paid electricity bill,False,1235.0
1768-01-01,649.0,housing,Doctor visit,False,649.0
1768-01-01,237.0,travel,Gift late,False,237.0
1768-01-01,166.0,food,Dinner at resto,False,166.0
1768-01-01,2083.0,housing,Uber to office,False,2083.0
1768-01-01,153.0,housing,Salary,False,153.0
1768-01-01,279.0,utilities,Salary via app,False,279.0
1768-01-01,1826.0,education,Salary,False,1826.0
1768-01-01,66418.0,saalary,aoxpWsQmycy,False,66418.0
1768-01-01,280.0,food,Gift ,False,280.0
1768-01-01,5306.0,food,Gift,False,5306.0
1768-01-01,298.0,others,Doctor visit cash,False,298.0
1768-01-01,42932.0,bonus,Netflix subscription,False,42932.0
1768-01-01,207.0,housing,nan,False,207.0
1768-01-01,2092.0,housing,Doctor visit via app,False,2092.0
1768-01-01,306.0,travel,Doctor visit,False,306.0
1768-01-01,75.0,food,Gift via app,False,75.0
1768-01-01,449.0,others,Monthly rent,False,449.0
1768-01-01,58093.0,nan,Netflix subscription,False,58093.0
1768-01-01,46068.0,bnous,Monthly rent,False,46068.0
1768-01-01,54883.0,nan,Dinner at resto,False,54883.0
1768-01-01,912.0,housing,Gift,False,912.0
1768-01-01,824.0,housing,Paid electricity bill,False,824.0
1768-01-01,248.0,food,Gift,False,248.0
1768-01-01,27.0,housing,Salary ,False,27.0
1768-01-01,161.0,ofod,Salary,False,161.0
1768-01-01,1626.0,housing,Paid electricity bill cash,False,1626.0
1768-01-01,143.0,utilities,Salary,False,143.0
1768-01-01,37.0,savings,Netflix subscription via app,False,37.0
1768-01-01,1606.0,others,Netflix subscription via app,False,1606.0
1768-01-01,348.0,food,Uber to office,False,348.0
1768-01-01,57687.0,income,Netflix subscription,False,57687.0
1768-01-01,1485.0,housing,Salary cash,False,1485.0
1768-01-01,31986.0,other income,Monthly rent,False,31986.0
1768-01-01,118.0,entertainment,Grocery shopping,False,118.0
1768-01-01,92252.0,bonus,Gift cash,False,92252.0
1768-01-01,598.0,travel,Paid electricity bill late,False,598.0
1768-01-01,632.0,food,Uber to office,False,632.0
1768-01-01,589.0,food,nan,False,589.0
1768-01-01,152.0,food,Dinner at resto,False,152.0
1768-01-01,1664.0,food,nan,False,1664.0
1768-01-01,620.0,food,Dinner at resto,False,620.0
1768-01-01,29.0,food,Salary,False,29.0
1768-01-01,186.0,food,Uber to office,False,186.0
1768-01-01,386.0,travel,iS2BZSTpbhfO,False,386.0
1768-01-01,364.0,education,Salary,False,364.0
1768-01-01,84.0,tavel,Grocery shopping,False,84.0
1768-01-01,75.0,education,Course fee late,False,75.0
1768-01-01,55.0,food,Grocery shopping ,False,55.0
1768-01-01,1547.0,travel,jeJtlbeDjzNoo,False,1547.0
2206-01-01,352.0,utilities,Netflix subscription late,False,352.0
2206-01-01,200.0,housing,Uber to office,False,200.0
1816-01-01,184.0,housing,Uber to office,False,184.0
1816-01-01,237.0,housing,Netflix subscription late,False,237.0
1816-01-01,235.0,others,Salary ,False,235.0
1816-01-01,270.0,food,Salary,False,270.0
1816-01-01,415.0,food,nan,False,415.0
1816-01-01,84300.0,bonus,nan,False,84300.0
